system:index,id,latitude,longitude,longwave_radiation,pressure,shortwave_radiation,specific_humidity,temperature,time_convert,time,total_precipitation,wind_u,wind_v,windspeed,.geo
5324,A20220510_2000,44.20721803,-122.1194501,258.96,92157.78,1054.975,0.0045164,9.57,5/10/22 20:00,1.65E+12,0.0424,3.47,-2.45,4.247752347,"{""type"":""MultiPoint"",""coordinates"":[]}"
5325,A20220510_2100,44.20721803,-122.1194501,291.79,92153.32,879.951,0.0044948,10.36,5/10/22 21:00,1.65E+12,0.0424,4.5,-2.54,5.167359093,"{""type"":""MultiPoint"",""coordinates"":[]}"
5326,A20220510_2200,44.20721803,-122.1194501,291.8,92183.24,802.751,0.0045005,10.31,5/10/22 22:00,1.65E+12,0.0424,4.45,-2.72,5.215448207,"{""type"":""MultiPoint"",""coordinates"":[]}"
5327,A20220510_2300,44.20721803,-122.1194501,291.8,92212.62,658.739,0.0045062,10.26,5/10/22 23:00,1.65E+12,0.0424,4.39,-2.9,5.261378146,"{""type"":""MultiPoint"",""coordinates"":[]}"
5328,A20220511_0000,44.20721803,-122.1194501,320.5,92242.64,383.104,0.0045119,10.21,5/11/22 0:00,1.65E+12,0.0424,4.34,-3.09,5.327635498,"{""type"":""MultiPoint"",""coordinates"":[]}"
5329,A20220511_0100,44.20721803,-122.1194501,320.54,92265.92,260.856,0.004527,9.07,5/11/22 1:00,1.65E+12,0.1064,3.63,-2.63,4.482610846,"{""type"":""MultiPoint"",""coordinates"":[]}"
5330,A20220511_0200,44.20721803,-122.1194501,320.59,92288.66,146.128,0.0045423,7.93,5/11/22 2:00,1.65E+12,0.1064,2.92,-2.18,3.644008782,"{""type"":""MultiPoint"",""coordinates"":[]}"
5331,A20220511_0300,44.20721803,-122.1194501,268.38,92311.84,20.602,0.0045575,6.79,5/11/22 3:00,1.65E+12,0.106,2.21,-1.72,2.800446393,"{""type"":""MultiPoint"",""coordinates"":[]}"
5332,A20220511_0400,44.20721803,-122.1194501,268.42,92355.88,0,0.0044562,5.540039063,5/11/22 4:00,1.65E+12,0.1064,2.36,-1.61,2.856868915,"{""type"":""MultiPoint"",""coordinates"":[]}"
5333,A20220511_0500,44.20721803,-122.1194501,268.47,92399.92,0,0.0043551,4.29,5/11/22 5:00,1.65E+12,0.106,2.5,-1.5,2.915475947,"{""type"":""MultiPoint"",""coordinates"":[]}"
5334,A20220511_0600,44.20721803,-122.1194501,230.43,92444.06,0,0.0042537,3.050039063,5/11/22 6:00,1.65E+12,0.106,2.64,-1.39,2.983571685,"{""type"":""MultiPoint"",""coordinates"":[]}"
5335,A20220511_0700,44.20721803,-122.1194501,230.45,92464.48,0,0.0041658,2.59,5/11/22 7:00,1.65E+12,0,2.49,-1.36,2.837199323,"{""type"":""MultiPoint"",""coordinates"":[]}"
5336,A20220511_0800,44.20721803,-122.1194501,230.46,92484.26,0,0.0040779,2.14,5/11/22 8:00,1.65E+12,0,2.35,-1.33,2.700259247,"{""type"":""MultiPoint"",""coordinates"":[]}"
5337,A20220511_0900,44.20721803,-122.1194501,222.26,92504.58,0,0.0039897,1.69,5/11/22 9:00,1.65E+12,0,2.2,-1.3,2.555386468,"{""type"":""MultiPoint"",""coordinates"":[]}"
5338,A20220511_1000,44.20721803,-122.1194501,222.26,92502.64,0,0.0039631,1.630039063,5/11/22 10:00,1.65E+12,0,1.81,-0.99,2.063055986,"{""type"":""MultiPoint"",""coordinates"":[]}"
5339,A20220511_1100,44.20721803,-122.1194501,222.26,92500.34,0,0.0039365,1.57,5/11/22 11:00,1.65E+12,0,1.42,-0.68,1.574420528,"{""type"":""MultiPoint"",""coordinates"":[]}"
5340,A20220511_1200,44.20721803,-122.1194501,218.88,92498.5,0,0.0039095,1.51,5/11/22 12:00,1.65E+12,0,1.03,-0.37,1.094440496,"{""type"":""MultiPoint"",""coordinates"":[]}"
5341,A20220511_1300,44.20721803,-122.1194501,218.84,92490.92,17.68,0.0042159,2.72,5/11/22 13:00,1.65E+12,0,0.89,0.17,0.906090503,"{""type"":""MultiPoint"",""coordinates"":[]}"
5342,A20220511_1400,44.20721803,-122.1194501,218.8,92482.88,158.395,0.0045219,3.93,5/11/22 14:00,1.65E+12,0,0.75,0.7,1.025914226,"{""type"":""MultiPoint"",""coordinates"":[]}"
5343,A20220511_1500,44.20721803,-122.1194501,238.42,92474.84,341.38,0.0048273,5.14,5/11/22 15:00,1.65E+12,0,0.62,1.23,1.377425134,"{""type"":""MultiPoint"",""coordinates"":[]}"
5344,A20220511_1600,44.20721803,-122.1194501,238.38,92434.58,557.849,0.004794,6.72,5/11/22 16:00,1.65E+12,0,1.65,1.52,2.243412579,"{""type"":""MultiPoint"",""coordinates"":[]}"
5345,A20220511_1700,44.20721803,-122.1194501,238.33,92394.96,778.637,0.0047613,8.300039063,5/11/22 17:00,1.65E+12,0,2.69,1.81,3.242252304,"{""type"":""MultiPoint"",""coordinates"":[]}"
5346,A20220511_1800,44.20721803,-122.1194501,258.12,92354.6,967.691,0.0047284,9.87,5/11/22 18:00,1.65E+12,0,3.72,2.1,4.271814603,"{""type"":""MultiPoint"",""coordinates"":[]}"
5347,A20220511_1900,44.20721803,-122.1194501,258.09,92351.8,1080.787,0.004826,10.71,5/11/22 19:00,1.65E+12,0,4.55,1.5,4.790876746,"{""type"":""MultiPoint"",""coordinates"":[]}"
5348,A20220511_2000,44.20721803,-122.1194501,258.07,92348.8,1107.381,0.0049234,11.54,5/11/22 20:00,1.65E+12,0,5.37,0.91,5.446558546,"{""type"":""MultiPoint"",""coordinates"":[]}"
5349,A20220511_2100,44.20721803,-122.1194501,296.92,92345.9,867.007,0.005021,12.37,5/11/22 21:00,1.65E+12,0,6.2,0.31,6.207745162,"{""type"":""MultiPoint"",""coordinates"":[]}"
5350,A20220511_2200,44.20721803,-122.1194501,296.93,92335.04,791.157,0.0051303,12.11,5/11/22 22:00,1.65E+12,0,6.58,0.2,6.583038812,"{""type"":""MultiPoint"",""coordinates"":[]}"
5351,A20220511_2300,44.20721803,-122.1194501,296.94,92324.82,649.61,0.0052396,11.86,5/11/22 23:00,1.65E+12,0,6.96,0.08,6.960459755,"{""type"":""MultiPoint"",""coordinates"":[]}"
5352,A20220512_0000,44.20721803,-122.1194501,331.31,92314.06,356.512,0.0053491,11.60003906,5/12/22 0:00,1.65E+12,0,7.35,-0.04,7.350108843,"{""type"":""MultiPoint"",""coordinates"":[]}"
5353,A20220512_0100,44.20721803,-122.1194501,331.36,92303.42,243.304,0.005248,10.41,5/12/22 1:00,1.65E+12,0,6.19,0.51,6.210974159,"{""type"":""MultiPoint"",""coordinates"":[]}"
5354,A20220512_0200,44.20721803,-122.1194501,331.41,92292.14,137.144,0.0051467,9.230039062,5/12/22 2:00,1.65E+12,0,5.04,1.07,5.15232957,"{""type"":""MultiPoint"",""coordinates"":[]}"
5355,A20220512_0300,44.20721803,-122.1194501,297.86,92281.5,32.796,0.0050454,8.05,5/12/22 3:00,1.65E+12,0,3.89,1.62,4.213846224,"{""type"":""MultiPoint"",""coordinates"":[]}"
5356,A20220512_0400,44.20721803,-122.1194501,297.89,92277.92,0,0.0049963,7.12,5/12/22 4:00,1.65E+12,0.9256,3.64,1.76,4.043167075,"{""type"":""MultiPoint"",""coordinates"":[]}"
5357,A20220512_0500,44.20721803,-122.1194501,297.93,92274.98,0,0.004947,6.18,5/12/22 5:00,1.65E+12,0,3.39,1.9,3.886142046,"{""type"":""MultiPoint"",""coordinates"":[]}"
5358,A20220512_0600,44.20721803,-122.1194501,306.97,92272.04,0,0.0048979,5.25,5/12/22 6:00,1.65E+12,0,3.14,2.03,3.739050682,"{""type"":""MultiPoint"",""coordinates"":[]}"
5359,A20220512_0700,44.20721803,-122.1194501,306.98,92275.84,0,0.0048825,5.02,5/12/22 7:00,1.65E+12,0.0112,3.07,2.7,4.08838599,"{""type"":""MultiPoint"",""coordinates"":[]}"
5360,A20220512_0800,44.20721803,-122.1194501,306.99,92279.64,0,0.0048672,4.8,5/12/22 8:00,1.65E+12,0.0112,3.01,3.37,4.518517456,"{""type"":""MultiPoint"",""coordinates"":[]}"
5361,A20220512_0900,44.20721803,-122.1194501,307.05,92283.24,0,0.0048519,4.57,5/12/22 9:00,1.65E+12,0.0112,2.95,4.04,5.002409419,"{""type"":""MultiPoint"",""coordinates"":[]}"
5362,A20220512_1000,44.20721803,-122.1194501,307.06,92275.98,0,0.0048047,4.26,5/12/22 10:00,1.65E+12,0.0112,2.53,4.45,5.118925669,"{""type"":""MultiPoint"",""coordinates"":[]}"
5363,A20220512_1100,44.20721803,-122.1194501,307.08,92268.62,0,0.0047575,3.94,5/12/22 11:00,1.65E+12,0.0112,2.11,4.86,5.298273304,"{""type"":""MultiPoint"",""coordinates"":[]}"
5364,A20220512_1200,44.20721803,-122.1194501,308.84,92261.8,0,0.0047103,3.63,5/12/22 12:00,1.65E+12,0.0112,1.68,5.26,5.521775077,"{""type"":""MultiPoint"",""coordinates"":[]}"
5365,A20220512_1300,44.20721803,-122.1194501,308.82,92196.54,10.384,0.0046962,4.24,5/12/22 13:00,1.65E+12,0,1.73,6.13,6.369442676,"{""type"":""MultiPoint"",""coordinates"":[]}"
5366,A20220512_1400,44.20721803,-122.1194501,308.8,92131.82,82.01,0.0046823,4.85,5/12/22 14:00,1.65E+12,0,1.77,7,7.220311628,"{""type"":""MultiPoint"",""coordinates"":[]}"
5367,A20220512_1500,44.20721803,-122.1194501,327.94,92067.1,165.704,0.004668,5.46,5/12/22 15:00,1.65E+12,0,1.82,7.87,8.077703882,"{""type"":""MultiPoint"",""coordinates"":[]}"
5368,A20220512_1600,44.20721803,-122.1194501,327.91,92025.98,270.041,0.0048479,6.01,5/12/22 16:00,1.65E+12,0,2.32,7.84,8.176062622,"{""type"":""MultiPoint"",""coordinates"":[]}"
5369,A20220512_1700,44.20721803,-122.1194501,327.88,91984.76,376.418,0.0050278,6.570039063,5/12/22 17:00,1.65E+12,0.6972,2.82,7.81,8.303523349,"{""type"":""MultiPoint"",""coordinates"":[]}"
5370,A20220512_1800,44.20721803,-122.1194501,335.94,91943.54,437.258,0.0052074,7.12,5/12/22 18:00,1.65E+12,2.4698,3.32,7.78,8.458770596,"{""type"":""MultiPoint"",""coordinates"":[]}"
5371,A20220512_1900,44.20721803,-122.1194501,335.93,91964.82,488.185,0.0053295,7.39,5/12/22 19:00,1.65E+12,2.2068,4.24,7.96,9.018824757,"{""type"":""MultiPoint"",""coordinates"":[]}"
5372,A20220512_2000,44.20721803,-122.1194501,335.91,91985.46,500.135,0.0054515,7.66,5/12/22 20:00,1.65E+12,1.3072,5.15,8.14,9.632346547,"{""type"":""MultiPoint"",""coordinates"":[]}"
5373,A20220512_2100,44.20721803,-122.1194501,333.27,92006.74,255.692,0.0055732,7.93,5/12/22 21:00,1.65E+12,1.9264,6.06,8.32,10.29300734,"{""type"":""MultiPoint"",""coordinates"":[]}"
5374,A20220512_2200,44.20721803,-122.1194501,333.28,92000.02,233.386,0.0056369,7.78,5/12/22 22:00,1.65E+12,1.112,6.68,7.04,9.704844151,"{""type"":""MultiPoint"",""coordinates"":[]}"
5375,A20220512_2300,44.20721803,-122.1194501,333.28,91993.4,191.734,0.005701,7.63,5/12/22 23:00,1.65E+12,1.2184,7.29,5.75,9.284750939,"{""type"":""MultiPoint"",""coordinates"":[]}"
5376,A20220513_0000,44.20721803,-122.1194501,335.8,91987.42,227.488,0.0057645,7.48,5/13/22 0:00,1.65E+12,1.3528,7.9,4.46,9.072022928,"{""type"":""MultiPoint"",""coordinates"":[]}"
5377,A20220513_0100,44.20721803,-122.1194501,335.83,91991.52,155.6,0.0057323,6.96,5/13/22 1:00,1.65E+12,1.128,6.93,4.22,8.113772242,"{""type"":""MultiPoint"",""coordinates"":[]}"
5378,A20220513_0200,44.20721803,-122.1194501,335.85,91995.42,88.24,0.0056996,6.44,5/13/22 2:00,1.65E+12,1.148,5.97,3.99,7.180598861,"{""type"":""MultiPoint"",""coordinates"":[]}"
5379,A20220513_0300,44.20721803,-122.1194501,317.18,91999.76,9.74,0.0056672,5.92,5/13/22 3:00,1.65E+12,2.5784,5.01,3.75,6.258002876,"{""type"":""MultiPoint"",""coordinates"":[]}"
5380,A20220513_0400,44.20721803,-122.1194501,317.25,92118.24,0,0.005238,4.69,5/13/22 4:00,1.65E+12,2.64,3.73,3.52,5.128674293,"{""type"":""MultiPoint"",""coordinates"":[]}"
5381,A20220513_0500,44.20721803,-122.1194501,317.31,92237.36,0,0.0048084,3.46,5/13/22 5:00,1.65E+12,1.3236,2.46,3.29,4.108004382,"{""type"":""MultiPoint"",""coordinates"":[]}"
5382,A20220513_0600,44.20721803,-122.1194501,308.85,92355.84,0,0.0043776,2.23,5/13/22 6:00,1.65E+12,1.1656,1.18,3.05,3.270305796,"{""type"":""MultiPoint"",""coordinates"":[]}"
5383,A20220513_0700,44.20721803,-122.1194501,308.85,92399.02,0,0.0044065,2.21,5/13/22 7:00,1.65E+12,0.318,0.48,2.96,2.99866637,"{""type"":""MultiPoint"",""coordinates"":[]}"
5384,A20220513_0800,44.20721803,-122.1194501,308.85,92442.74,0,0.0044355,2.18,5/13/22 8:00,1.65E+12,0.0236,-0.22,2.86,2.868449058,"{""type"":""MultiPoint"",""coordinates"":[]}"
5385,A20220513_0900,44.20721803,-122.1194501,269.12,92485.82,0,0.0044645,2.16,5/13/22 9:00,1.65E+12,0.012,-0.92,2.77,2.918783993,"{""type"":""MultiPoint"",""coordinates"":[]}"
5386,A20220513_1000,44.20721803,-122.1194501,269.13,92489.82,0,0.0043736,1.82,5/13/22 10:00,1.65E+12,0.0116,-1.26,3.06,3.309259736,"{""type"":""MultiPoint"",""coordinates"":[]}"
5387,A20220513_1100,44.20721803,-122.1194501,269.15,92493.82,0,0.0042827,1.48,5/13/22 11:00,1.65E+12,0.0116,-1.6,3.36,3.721505072,"{""type"":""MultiPoint"",""coordinates"":[]}"
5388,A20220513_1200,44.20721803,-122.1194501,244.18,92497.92,0,0.0041921,1.15,5/13/22 12:00,1.65E+12,0.012,-1.94,3.66,4.142366473,"{""type"":""MultiPoint"",""coordinates"":[]}"
5389,A20220513_1300,44.20721803,-122.1194501,244.14,92498.68,22.624,0.0042485,2.34,5/13/22 13:00,1.65E+12,0,-1.56,3.5,3.83191858,"{""type"":""MultiPoint"",""coordinates"":[]}"
5390,A20220513_1400,44.20721803,-122.1194501,244.1,92499.98,160.851,0.0043049,3.53,5/13/22 14:00,1.65E+12,0,-1.18,3.34,3.542315627,"{""type"":""MultiPoint"",""coordinates"":[]}"
5391,A20220513_1500,44.20721803,-122.1194501,270.29,92501.18,280.84,0.0043614,4.720039063,5/13/22 15:00,1.65E+12,0,-0.8,3.18,3.279085238,"{""type"":""MultiPoint"",""coordinates"":[]}"
5392,A20220513_1600,44.20721803,-122.1194501,270.24,92439.88,456.445,0.0046137,5.88,5/13/22 16:00,1.65E+12,0,-0.01,3.42,3.42001462,"{""type"":""MultiPoint"",""coordinates"":[]}"
5393,A20220513_1700,44.20721803,-122.1194501,270.19,92379.12,635.452,0.0048659,7.04,5/13/22 17:00,1.65E+12,0,0.79,3.66,3.744288985,"{""type"":""MultiPoint"",""coordinates"":[]}"
5394,A20220513_1800,44.20721803,-122.1194501,321.62,92318.36,603.995,0.0051175,8.2,5/13/22 18:00,1.65E+12,0,1.59,3.9,4.21166238,"{""type"":""MultiPoint"",""coordinates"":[]}"
5395,A20220513_1900,44.20721803,-122.1194501,321.58,92320.22,674.086,0.0052384,9.17,5/13/22 19:00,1.65E+12,0,1.42,4.13,4.367298936,"{""type"":""MultiPoint"",""coordinates"":[]}"
5396,A20220513_2000,44.20721803,-122.1194501,321.54,92322.82,690.517,0.0053589,10.13,5/13/22 20:00,1.65E+12,0,1.25,4.37,4.545261269,"{""type"":""MultiPoint"",""coordinates"":[]}"
5397,A20220513_2100,44.20721803,-122.1194501,347.23,92324.68,463.978,0.0054795,11.1,5/13/22 21:00,1.65E+12,0,1.09,4.6,4.727377709,"{""type"":""MultiPoint"",""coordinates"":[]}"
5398,A20220513_2200,44.20721803,-122.1194501,347.25,92289.84,423.619,0.0057726,10.61,5/13/22 22:00,1.65E+12,0,0.64,4.32,4.3671501,"{""type"":""MultiPoint"",""coordinates"":[]}"
5399,A20220513_2300,44.20721803,-122.1194501,347.26,92255.64,348.232,0.0060661,10.13,5/13/22 23:00,1.65E+12,0,0.19,4.04,4.044465354,"{""type"":""MultiPoint"",""coordinates"":[]}"
5400,A20220514_0000,44.20721803,-122.1194501,345.57,92220.8,212.96,0.0063596,9.64,5/14/22 0:00,1.65E+12,1.0408,-0.25,3.76,3.768302005,"{""type"":""MultiPoint"",""coordinates"":[]}"
5401,A20220514_0100,44.20721803,-122.1194501,345.59,92210.52,145.984,0.0064058,9.24,5/14/22 1:00,1.65E+12,1.1096,0.18,4.73,4.733423708,"{""type"":""MultiPoint"",""coordinates"":[]}"
5402,A20220514_0200,44.20721803,-122.1194501,345.6,92199.94,83.272,0.0064521,8.84,5/14/22 2:00,1.65E+12,1,0.62,5.71,5.743561613,"{""type"":""MultiPoint"",""coordinates"":[]}"
5403,A20220514_0300,44.20721803,-122.1194501,345.2,92189.7,16.148,0.0064985,8.43,5/14/22 3:00,1.65E+12,0.924,1.05,6.68,6.762018929,"{""type"":""MultiPoint"",""coordinates"":[]}"
5404,A20220514_0400,44.20721803,-122.1194501,345.19,92116.14,0,0.0067449,8.49,5/14/22 4:00,1.65E+12,0.9488,2.14,7.03,7.348503249,"{""type"":""MultiPoint"",""coordinates"":[]}"
5405,A20220514_0500,44.20721803,-122.1194501,345.18,92042.58,0,0.006991,8.55,5/14/22 5:00,1.65E+12,2.5584,3.22,7.38,8.051881768,"{""type"":""MultiPoint"",""coordinates"":[]}"
5406,A20220514_0600,44.20721803,-122.1194501,352.52,91968.38,0,0.0072375,8.61,5/14/22 6:00,1.65E+12,4.2676,4.31,7.73,8.850367224,"{""type"":""MultiPoint"",""coordinates"":[]}"
5407,A20220514_0700,44.20721803,-122.1194501,352.5,91974.52,0,0.007388,8.89,5/14/22 7:00,1.65E+12,3.9906,4.73,7.34,8.732038708,"{""type"":""MultiPoint"",""coordinates"":[]}"
5408,A20220514_0800,44.20721803,-122.1194501,352.49,91980.46,0,0.0075381,9.17,5/14/22 8:00,1.65E+12,3.3172,5.14,6.95,8.644194584,"{""type"":""MultiPoint"",""coordinates"":[]}"
5409,A20220514_0900,44.20721803,-122.1194501,354.33,91986.6,0,0.0076884,9.44,5/14/22 9:00,1.65E+12,1.9028,5.56,6.56,8.599255782,"{""type"":""MultiPoint"",""coordinates"":[]}"
5410,A20220514_1000,44.20721803,-122.1194501,354.32,91962.74,0,0.0077911,9.55,5/14/22 10:00,1.65E+12,3.0376,5.74,6.38,8.582074341,"{""type"":""MultiPoint"",""coordinates"":[]}"
5411,A20220514_1100,44.20721803,-122.1194501,354.32,91938.78,0,0.0078938,9.66,5/14/22 11:00,1.65E+12,1.9164,5.93,6.21,8.586559264,"{""type"":""MultiPoint"",""coordinates"":[]}"
5412,A20220514_1200,44.20721803,-122.1194501,342.8,91915.56,0,0.0079964,9.77,5/14/22 12:00,1.65E+12,2.8856,6.11,6.03,8.584462709,"{""type"":""MultiPoint"",""coordinates"":[]}"
5413,A20220514_1300,44.20721803,-122.1194501,342.79,91923.88,8.288,0.008023,10.03,5/14/22 13:00,1.65E+12,2.2488,6.14,5.74,8.405188874,"{""type"":""MultiPoint"",""coordinates"":[]}"
5414,A20220514_1400,44.20721803,-122.1194501,342.78,91932.54,53.802,0.0080494,10.29,5/14/22 14:00,1.65E+12,1.4604,6.17,5.44,8.225721853,"{""type"":""MultiPoint"",""coordinates"":[]}"
5415,A20220514_1500,44.20721803,-122.1194501,342.78,91941.64,166.196,0.0080761,10.55,5/14/22 15:00,1.65E+12,1.586,6.2,5.14,8.053545803,"{""type"":""MultiPoint"",""coordinates"":[]}"
5416,A20220514_1600,44.20721803,-122.1194501,342.74,91989.62,269.421,0.0082454,11.45,5/14/22 16:00,1.65E+12,0.538,5.87,5.19,7.83536853,"{""type"":""MultiPoint"",""coordinates"":[]}"
5417,A20220514_1700,44.20721803,-122.1194501,342.7,92037.5,374.593,0.0084146,12.36,5/14/22 17:00,1.65E+12,0.7664,5.54,5.23,7.618694114,"{""type"":""MultiPoint"",""coordinates"":[]}"
5418,A20220514_1800,44.20721803,-122.1194501,339.46,92085.92,642.463,0.0085836,13.26,5/14/22 18:00,1.65E+12,0.4244,5.21,5.28,7.417715282,"{""type"":""MultiPoint"",""coordinates"":[]}"
5419,A20220514_1900,44.20721803,-122.1194501,339.45,92115.48,716.794,0.00843,13.61,5/14/22 19:00,1.65E+12,0,4.65,5.13,6.923828421,"{""type"":""MultiPoint"",""coordinates"":[]}"
5420,A20220514_2000,44.20721803,-122.1194501,339.44,92145.04,734.149,0.0082765,13.97,5/14/22 20:00,1.65E+12,0,4.08,4.99,6.445657453,"{""type"":""MultiPoint"",""coordinates"":[]}"
5421,A20220514_2100,44.20721803,-122.1194501,361.14,92174.6,578.431,0.008123,14.32,5/14/22 21:00,1.65E+12,0,3.52,4.84,5.984647024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5422,A20220514_2200,44.20721803,-122.1194501,361.13,92193,528.253,0.00821,14.52003906,5/14/22 22:00,1.65E+12,0,3.13,4.18,5.222001532,"{""type"":""MultiPoint"",""coordinates"":[]}"
5423,A20220514_2300,44.20721803,-122.1194501,361.11,92211.4,434.476,0.0082973,14.71,5/14/22 23:00,1.65E+12,0,2.74,3.52,4.460717431,"{""type"":""MultiPoint"",""coordinates"":[]}"
5424,A20220515_0000,44.20721803,-122.1194501,325.75,92229.7,477.232,0.0083843,14.91,5/15/22 0:00,1.65E+12,0,2.34,2.86,3.695294305,"{""type"":""MultiPoint"",""coordinates"":[]}"
5425,A20220515_0100,44.20721803,-122.1194501,325.77,92258.8,327.848,0.0083435,14.28,5/15/22 1:00,1.65E+12,0,1.55,2.4,2.857008925,"{""type"":""MultiPoint"",""coordinates"":[]}"
5426,A20220515_0200,44.20721803,-122.1194501,325.8,92287.06,188.076,0.0083027,13.65,5/15/22 2:00,1.65E+12,0,0.75,1.94,2.079927883,"{""type"":""MultiPoint"",""coordinates"":[]}"
5427,A20220515_0300,44.20721803,-122.1194501,310.61,92316.3,31.516,0.0082623,13.02,5/15/22 3:00,1.65E+12,0,-0.05,1.48,1.480844354,"{""type"":""MultiPoint"",""coordinates"":[]}"
5428,A20220515_0400,44.20721803,-122.1194501,310.65,92290.4,0,0.0080016,12.15,5/15/22 4:00,1.65E+12,0,-0.42,1.54,1.596245595,"{""type"":""MultiPoint"",""coordinates"":[]}"
5429,A20220515_0500,44.20721803,-122.1194501,310.68,92264.41,0,0.0077404,11.28003906,5/15/22 5:00,1.65E+12,0,-0.78,1.6,1.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
5430,A20220515_0600,44.20721803,-122.1194501,331.68,92237.87,0,0.0074792,10.41,5/15/22 6:00,1.65E+12,0,-1.15,1.66,2.019430613,"{""type"":""MultiPoint"",""coordinates"":[]}"
5431,A20220515_0700,44.20721803,-122.1194501,331.68,92228.9,0,0.007501,10.38,5/15/22 7:00,1.65E+12,0,-1.37,1.8,2.262056586,"{""type"":""MultiPoint"",""coordinates"":[]}"
5432,A20220515_0800,44.20721803,-122.1194501,331.68,92220.58,0,0.0075224,10.35,5/15/22 8:00,1.65E+12,0,-1.6,1.95,2.522399651,"{""type"":""MultiPoint"",""coordinates"":[]}"
5433,A20220515_0900,44.20721803,-122.1194501,298.83,92211.52,0,0.0075439,10.31,5/15/22 9:00,1.65E+12,0,-1.82,2.09,2.771371502,"{""type"":""MultiPoint"",""coordinates"":[]}"
5434,A20220515_1000,44.20721803,-122.1194501,298.86,92125.52,0,0.007289,9.83,5/15/22 10:00,1.65E+12,0,-1.92,2.08,2.830688962,"{""type"":""MultiPoint"",""coordinates"":[]}"
5435,A20220515_1100,44.20721803,-122.1194501,298.88,92039.52,0,0.0070337,9.35,5/15/22 11:00,1.65E+12,0,-2.02,2.06,2.885134312,"{""type"":""MultiPoint"",""coordinates"":[]}"
5436,A20220515_1200,44.20721803,-122.1194501,287.54,91953.62,0,0.0067784,8.86,5/15/22 12:00,1.65E+12,0,-2.12,2.05,2.949050695,"{""type"":""MultiPoint"",""coordinates"":[]}"
5437,A20220515_1300,44.20721803,-122.1194501,287.47,91873.11,27.824,0.0073061,10.32,5/15/22 13:00,1.65E+12,0,-1.76,2.22,2.83301959,"{""type"":""MultiPoint"",""coordinates"":[]}"
5438,A20220515_1400,44.20721803,-122.1194501,287.41,91793.02,167.114,0.0078331,11.78003906,5/15/22 14:00,1.65E+12,0,-1.4,2.38,2.761231609,"{""type"":""MultiPoint"",""coordinates"":[]}"
5439,A20220515_1500,44.20721803,-122.1194501,311.78,91712.74,308.2369961,0.0083591,13.24,5/15/22 15:00,1.65E+12,0,-1.03,2.55,2.750163631,"{""type"":""MultiPoint"",""coordinates"":[]}"
5440,A20220515_1600,44.20721803,-122.1194501,311.71,91632.44,498.489,0.0087363,14.91003906,5/15/22 16:00,1.65E+12,0,0.6,2.6,2.668332813,"{""type"":""MultiPoint"",""coordinates"":[]}"
5441,A20220515_1700,44.20721803,-122.1194501,311.65,91552.04,692.305,0.0091129,16.57,5/15/22 17:00,1.65E+12,0,2.23,2.65,3.463437599,"{""type"":""MultiPoint"",""coordinates"":[]}"
5442,A20220515_1800,44.20721803,-122.1194501,339.61,91472.18,820.461,0.0094886,18.24,5/15/22 18:00,1.65E+12,0,3.86,2.7,4.710583828,"{""type"":""MultiPoint"",""coordinates"":[]}"
5443,A20220515_1900,44.20721803,-122.1194501,339.6,91477.44,915.086,0.0092979,18.61,5/15/22 19:00,1.65E+12,0,5.11,2.7,5.779454992,"{""type"":""MultiPoint"",""coordinates"":[]}"
5444,A20220515_2000,44.20721803,-122.1194501,339.59,91483.34,937.155,0.0091068,18.97,5/15/22 20:00,1.65E+12,0,6.37,2.7,6.918590897,"{""type"":""MultiPoint"",""coordinates"":[]}"
5445,A20220515_2100,44.20721803,-122.1194501,360.04,91489.24,549.718,0.0089161,19.34,5/15/22 21:00,1.65E+12,0,7.62,2.7,8.084206826,"{""type"":""MultiPoint"",""coordinates"":[]}"
5446,A20220515_2200,44.20721803,-122.1194501,360.08,91552.74,502.171,0.0086137,18.51,5/15/22 22:00,1.65E+12,0,7.26,2.78,7.774059429,"{""type"":""MultiPoint"",""coordinates"":[]}"
5447,A20220515_2300,44.20721803,-122.1194501,360.12,91616.78,413.259,0.0083109,17.68,5/15/22 23:00,1.65E+12,0,6.89,2.87,7.463846193,"{""type"":""MultiPoint"",""coordinates"":[]}"
